-2.58E-304,1.339605838
-2.58E-304,1.339307129
-2.58E-304,1.338962952
-2.58E-304,1.338720971
-2.58E-304,1.338634136
-2.58E-304,1.33866328
-2.58E-304,1.338742007
-2.58E-304,1.338827565
-2.58E-304,1.338909278
-2.58E-304,1.338988196
-2.58E-304,1.339053653
-2.58E-304,1.339074529
-2.58E-304,1.339009331
-2.58E-304,1.338828328
-2.58E-304,1.338537767
-2.58E-304,1.338195084
-2.58E-304,1.337900393
-2.58E-304,1.337756326
-2.58E-304,1.337814529
-2.58E-304,1.338047531
-2.58E-304,1.338369264
-2.58E-304,1.338685202
-2.58E-304,1.338915654
-2.58E-304,1.33892978
-2.58E-304,1.338374436
-2.58E-304,1.336483941
-2.58E-304,1.332064353
-2.58E-304,1.323845309
-2.58E-304,1.31117445
-2.58E-304,1.294667106
-2.58E-304,1.276266897
-2.58E-304,1.258528615
-2.58E-304,1.243558049
-2.58E-304,1.232287412
-2.58E-304,1.224404814
-2.58E-304,1.218745113
-2.58E-304,1.213770475
-2.58E-304,1.207930524
-2.58E-304,1.199898307
-2.58E-304,1.188730363
-2.58E-304,1.173956551
-2.58E-304,1.155620637
-2.58E-304,1.134340161
-2.58E-304,1.11137188
-2.58E-304,1.088509782
-2.58E-304,1.067676434
-2.58E-304,1.050339815
-2.58E-304,1.037095153
-2.58E-304,1.027654219
-2.58E-304,1.021191687
-2.58E-304,1.016791615
-2.58E-304,1.013752069
-2.58E-304,1.011660346
-2.58E-304,1.01030049
-2.58E-304,1.009516821
-2.58E-304,1.009130682
-2.58E-304,1.008940057
-2.58E-304,1.008772473
-2.58E-304,1.008537875
-2.58E-304,1.008243636
-2.58E-304,1.007967803
-2.58E-304,1.0078124
-2.58E-304,1.007861024
-2.58E-304,1.0081511
-2.58E-304,1.008661242
-2.58E-304,1.009315381
-2.58E-304,1.01000662
-2.58E-304,1.010635604
-2.58E-304,1.011145448
-2.58E-304,1.011532272
-2.58E-304,1.011826203
-2.58E-304,1.012059376
-2.58E-304,1.012243008
-2.58E-304,1.012361856
-2.58E-304,1.012381002
-2.58E-304,1.012260825
-2.58E-304,1.011980104
-2.58E-304,1.011559963
-2.58E-304,1.011068915
-2.58E-304,1.010596242
-2.58E-304,1.010210284
-2.58E-304,1.009935
-2.58E-304,1.009759748
-2.58E-304,1.009666318
-2.58E-304,1.009647055
-2.58E-304,1.009704414
-2.58E-304,1.0098417
-2.58E-304,1.010056493
-2.58E-304,1.010337933
-2.58E-304,1.010663822
-2.58E-304,1.010998882
-2.58E-304,1.011299882
-2.58E-304,1.011529691
-2.58E-304,1.011675508
-2.58E-304,1.011761281
-2.58E-304,1.011844399
-2.58E-304,1.011993385
-2.58E-304,1.01225558
-2.58E-304,1.012632806
-2.58E-304,1.01307808
-2.58E-304,1.013511357
-2.58E-304,1.013841613
-2.58E-304,1.013985496
-2.58E-304,1.013886013
-2.58E-304,1.013539634
-2.58E-304,1.013021763
-2.58E-304,1.012479435
-2.58E-304,1.012074978
-2.58E-304,1.011910891
-2.58E-304,1.011990488
-2.58E-304,1.012240728
-2.58E-304,1.012573404
-2.58E-304,1.012937711
-2.58E-304,1.013335501
-2.58E-304,1.013805208
-2.58E-304,1.014401532
-2.58E-304,1.015190801
-2.58E-304,1.016254636
-2.58E-304,1.017674306
-2.58E-304,1.019479618
-2.58E-304,1.021588345
-2.58E-304,1.023793106
-2.58E-304,1.025825265
-2.58E-304,1.027457869
-2.58E-304,1.028577563
-2.58E-304,1.029195225
-2.58E-304,1.029420927
-2.58E-304,1.029432784
-2.58E-304,1.029435686
-2.58E-304,1.029599863
-2.58E-304,1.030000584
-2.58E-304,1.030597744
-2.58E-304,1.031271113
-2.58E-304,1.031886704
-2.58E-304,1.032351164
-2.58E-304,1.032630383
-2.58E-304,1.032738593
-2.58E-304,1.032714975
-2.58E-304,1.032600892
-2.58E-304,1.032428226
-2.58E-304,1.032226825
-2.58E-304,1.032047533
-2.58E-304,1.031979881
-2.58E-304,1.0321322
-2.58E-304,1.032545306
-2.58E-304,1.03303903
-2.58E-304,1.033052588
-2.58E-304,1.031609989
-2.58E-304,1.027545695
-2.58E-304,1.019998152
-2.58E-304,1.008954221
-2.58E-304,0.995478263
-2.58E-304,0.981396406
-2.58E-304,0.968592187
-2.58E-304,0.958347065
-2.58E-304,0.951070749
-2.58E-304,0.946447257
-2.58E-304,0.943786236
-2.58E-304,0.942353094
-2.58E-304,0.941568151
-2.58E-304,0.941087689
-2.58E-304,0.940848778
-2.58E-304,0.941159231
-2.58E-304,0.942837003
-2.58E-304,0.94726838
-2.58E-304,0.956152264
-2.58E-304,0.970794468
-2.58E-304,0.991189177
-2.58E-304,1.015518966
-2.58E-304,1.040612944
-2.58E-304,1.063193973
-2.58E-304,1.081084104
-2.58E-304,1.093647926
-2.58E-304,1.101444885
-2.58E-304,1.105573435
-2.58E-304,1.107166829
-2.58E-304,1.10718042
-2.58E-304,1.106361041
-2.58E-304,1.105255418
-2.58E-304,1.104208259
-2.58E-304,1.103376993
-2.58E-304,1.10278843
-2.58E-304,1.102416315
-2.58E-304,1.102235448
-2.58E-304,1.102231683
-2.58E-304,1.102383218
-2.58E-304,1.102643529
-2.58E-304,1.102951443
-2.58E-304,1.103271558
-2.58E-304,1.103606862
-2.58E-304,1.103835123
-2.58E-304,1.103206924
-2.58E-304,1.099553078
-2.58E-304,1.088690885
-2.58E-304,1.064856565
-2.58E-304,1.022617529
-2.58E-304,0.959401078
-2.58E-304,0.876465244
-2.58E-304,0.776599462
-2.58E-304,0.659495507
-2.58E-304,0.518247024
-2.58E-304,0.340163639
-2.58E-304,0.11227049
-2.58E-304,-0.171154094
-2.58E-304,-0.503131022
-2.58E-304,-0.864098585
-2.58E-304,-1.228291969
-2.58E-304,-1.573265437
-2.58E-304,-1.887051551
-2.58E-304,-2.16870263
-2.58E-304,-2.42262036
-2.58E-304,-2.651628875
-2.58E-304,-2.853998812
-2.58E-304,-3.025531332
-2.58E-304,-3.163667708
-2.58E-304,-3.269930553
-2.58E-304,-3.349368213
-2.58E-304,-3.408258854
-2.58E-304,-3.452073293
-2.58E-304,-3.484709684
-2.58E-304,-3.508757483
-2.58E-304,-3.526073018
-2.58E-304,-3.538184452
-2.58E-304,-3.546432238
-2.58E-304,-3.551953967
-2.58E-304,-3.555637551
-2.58E-304,-3.558112485
-2.58E-304,-3.559792717
-2.58E-304,-3.560945191
-2.58E-304,-3.561746477
-2.58E-304,-3.562308625
-2.58E-304,-3.562686606
-2.58E-304,-3.562894573
-2.58E-304,-3.562943584
-2.58E-304,-3.562885215
-2.58E-304,-3.562830774
-2.58E-304,-3.562927208
-2.58E-304,-3.563297724
-2.58E-304,-3.563977785
-2.58E-304,-3.564884585
-2.58E-304,-3.565845905
-2.58E-304,-3.566678046
-2.58E-304,-3.567264285
-2.58E-304,-3.567586995
-2.58E-304,-3.567705809
-2.58E-304,-3.567707748
-2.58E-304,-3.567662275
-2.58E-304,-3.567602084
-2.58E-304,-3.567530466
-2.58E-304,-3.567439253
-2.58E-304,-3.567320795
-2.58E-304,-3.5671718
-2.58E-304,-3.566995804
-2.58E-304,-3.566805728
-2.58E-304,-3.566621668
-2.58E-304,-3.566462359
-2.58E-304,-3.566335695
-2.58E-304,-3.566236012
-2.58E-304,-3.566151347
-2.58E-304,-3.566075051
-2.58E-304,-3.566011844
-2.58E-304,-3.565973949
-2.58E-304,-3.565971271
-2.58E-304,-3.566002672
-2.58E-304,-3.566053145
-2.58E-304,-3.566097952
-2.58E-304,-3.566112421
-2.58E-304,-3.566083054
-2.58E-304,-3.566013213
-2.58E-304,-3.565919061
-2.58E-304,-3.565818569
-2.58E-304,-3.565721919
-2.58E-304,-3.565629556
-2.58E-304,-3.565536971
-2.58E-304,-3.565439782
-2.58E-304,-3.565334065
-2.58E-304,-3.565212516
-2.58E-304,-3.565059547
-2.58E-304,-3.564849422
-2.58E-304,-3.564550543
-2.58E-304,-3.564133757
-2.58E-304,-3.563581008
-2.58E-304,-3.562895488
-2.58E-304,-3.562114377
-2.58E-304,-3.561314669
-2.58E-304,-3.560596803
-2.58E-304,-3.560046046
-2.58E-304,-3.55969689
-2.58E-304,-3.559527536
-2.58E-304,-3.559483255
-2.58E-304,-3.55950509
-2.58E-304,-3.559546226
-2.58E-304,-3.55957471
-2.58E-304,-3.559568824
-2.58E-304,-3.559512255
-2.58E-304,-3.559395219
-2.58E-304,-3.559221609
-2.58E-304,-3.559007304
-2.58E-304,-3.558736357
-2.58E-304,-3.558244957
-2.58E-304,-3.557053036
-2.58E-304,-3.554250832
-2.58E-304,-3.548616652
-2.58E-304,-3.539088454
-2.58E-304,-3.525454777
-2.58E-304,-3.508808675
-2.58E-304,-3.491311837
-2.58E-304,-3.475322103
-2.58E-304,-3.462472938
-2.58E-304,-3.453268669
-2.58E-304,-3.447280844
-2.58E-304,-3.443640604
-2.58E-304,-3.441482067
-2.58E-304,-3.440171215
-2.58E-304,-3.439335936
-2.58E-304,-3.438793339
-2.58E-304,-3.43846088
-2.58E-304,-3.438293987
-2.58E-304,-3.43825756
-2.58E-304,-3.438320577
-2.58E-304,-3.438458089
-2.58E-304,-3.438650913
